Exposure;LicAge;RecordBeg;RecordEnd;Gender;MariStat;SocioCateg;VehUsage;DrivAge;HasKmLimit;ClaimAmount;ClaimNbResp;ClaimNbNonResp;ClaimNbParking;ClaimNbFireTheft;ClaimNbWindscreen;OutUseNb;RiskArea;BonusMalus;ClaimInd;ObtLic
0.724;313;01/02/2004;22/10/2004;Female;Other;CSP50;Private+trip to office;47;0;81.2990936555891;0;0;0;0;0;0;10;50;1;21
0.002;387;23/03/2004;24/03/2004;Female;Other;CSP50;Private+trip to office;59;0;0;2;1;1;0;0;1;11;62;0;27
0.77;387;24/03/2004;NA;Female;Other;CSP50;Private+trip to office;59;0;0;2;1;1;0;0;1;11;62;0;27
0.465;155;01/01/2004;19/06/2004;Female;Alone;CSP50;Private+trip to office;31;0;0;0;1;0;0;0;0;11;72;0;19
0.534;160;19/06/2004;NA;Female;Alone;CSP50;Private+trip to office;32;0;-1041.27643504532;0;1;0;0;0;0;11;68;0;19
0.291;129;01/01/2004;16/04/2004;Male;Other;CSP50;Private;30;0;0;0;1;0;1;1;0;11;57;0;20
0.708;132;16/04/2004;NA;Male;Other;CSP50;Private;30;0;13887.5583081571;0;1;0;1;1;0;11;54;1;19
0.151;216;01/02/2004;26/03/2004;Male;Other;CSP55;Private+trip to office;37;0;0;1;0;0;0;1;0;5;58;0;19
0.489;395;05/07/2004;NA;Male;Other;CSP42;Professional run;51;0;0;0;1;1;0;1;0;9;50;0;19
0.575;470;04/05/2004;01/12/2004;Female;Other;CSP66;Private+trip to office;58;0;0;0;0;0;0;0;1;7;50;0;19
0.083;477;01/12/2004;NA;Female;Other;CSP66;Private+trip to office;59;0;0;0;0;0;0;0;1;7;50;0;20
0.083;457;01/01/2004;01/02/2004;Female;Other;CSP50;Private+trip to office;62;0;0;0;0;0;0;0;0;6;50;0;24
0.916;458;01/02/2004;NA;Female;Other;CSP50;Private+trip to office;62;1;0;0;0;0;0;0;0;6;50;0;24
0.083;400;01/01/2004;01/02/2004;Female;Other;CSP50;Private;53;0;0;0;0;0;0;1;0;10;51;0;20
0.416;401;01/02/2004;01/07/2004;Female;Other;CSP50;Private;53;0;0;0;0;0;0;1;0;10;51;0;20
0.499;406;01/07/2004;NA;Female;Other;CSP50;Private;53;0;0;0;0;0;0;1;0;10;51;0;20
0.125;251;26/01/2004;11/03/2004;Male;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;6;50;0;19
0.805;253;11/03/2004;NA;Male;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;6;50;0;18
0.848;406;26/02/2004;NA;Male;Other;CSP50;Private+trip to office;55;0;0;1;0;1;0;0;0;8;56;0;22
1;136;01/01/2004;NA;Male;Other;CSP50;Private+trip to office;31;0;0;0;0;0;0;1;0;5;72;0;20
0.833;291;01/03/2004;NA;Female;Other;CSP55;Private+trip to office;52;0;0;0;0;0;0;2;0;9;50;0;28
0.503;142;30/06/2004;NA;Female;Other;CSP55;Private+trip to office;29;0;0;0;0;0;0;0;0;7;90;0;18
0.39;138;09/02/2004;30/06/2004;Female;Other;CSP55;Private+trip to office;29;0;0;0;0;0;0;0;0;7;90;0;18
0.083;137;01/01/2004;01/02/2004;Female;Other;CSP55;Private+trip to office;29;0;0;0;1;0;0;0;0;7;95;0;18
0.021;138;01/02/2004;09/02/2004;Female;Other;CSP55;Private+trip to office;29;0;0;0;1;0;0;0;0;7;90;0;18
0.094;137;23/07/2004;27/08/2004;Male;Other;CSP55;Private+trip to office;31;0;0;0;0;0;0;0;0;7;80;0;20
0.345;138;27/08/2004;NA;Male;Other;CSP55;Private+trip to office;31;0;0;0;0;0;0;0;0;11;80;0;20
0.199;59;01/01/2004;13/03/2004;Male;Alone;CSP55;Private;23;0;0;0;0;0;0;1;0;10;80;0;19
0.8;61;13/03/2004;NA;Male;Alone;CSP55;Private;23;0;0;0;0;0;0;1;0;10;76;0;18
0.083;295;01/01/2004;01/02/2004;Male;Other;CSP50;Professional;43;0;0;1;1;0;0;0;0;8;50;0;19
0.916;296;01/02/2004;NA;Male;Other;CSP50;Professional;43;0;0;1;1;0;0;0;0;8;50;0;19
0.747;275;02/04/2004;NA;Female;Other;CSP50;Private+trip to office;41;0;0;0;0;0;0;0;0;10;50;0;19
0.993;599;01/01/2004;29/12/2004;Male;Other;CSP60;Private;79;0;0;0;0;0;0;0;0;4;50;0;30
0.42;150;30/07/2004;NA;Male;Alone;CSP50;Private;30;0;0;0;0;0;0;0;0;11;72;0;18
0.841;483;15/01/2004;18/11/2004;Male;Other;CSP60;Private;65;0;0;0;0;0;0;1;0;2;50;0;25
0.622;388;17/05/2004;NA;Male;Other;CSP50;Private+trip to office;51;0;0;0;0;0;0;0;0;8;50;0;19
0.736;346;06/04/2004;NA;Male;Other;CSP50;Professional;47;0;0;0;0;0;0;0;0;11;53;0;19
0.054;336;01/01/2004;21/01/2004;Male;Other;CSP1;Professional;50;0;103.791842900302;0;0;0;0;1;3;5;50;1;22
0.945;336;21/01/2004;NA;Male;Other;CSP1;Professional;50;0;775.051359516616;0;0;0;0;2;3;5;50;1;22
0.25;136;01/01/2004;01/04/2004;Male;Other;CSP50;Private+trip to office;33;0;0;0;0;0;0;0;0;9;76;0;22
0.749;139;01/04/2004;NA;Male;Other;CSP50;Private+trip to office;33;0;0;0;0;0;0;0;0;9;72;0;22
0.214;308;14/10/2004;NA;Female;Other;CSP50;Private+trip to office;46;1;0;0;0;0;0;1;1;9;50;0;21
0.444;422;01/01/2004;11/06/2004;Male;Other;CSP42;Professional run;56;0;1418.61027190332;0;0;0;0;0;0;6;50;1;21
0.208;96;16/10/2004;NA;Female;Other;CSP55;Private+trip to office;27;0;0;0;0;0;0;0;0;10;80;0;19
0.416;446;01/01/2004;01/06/2004;Male;Other;CSP60;Private;79;0;0;0;0;0;0;0;0;4;50;0;42
0.057;451;01/06/2004;22/06/2004;Male;Other;CSP60;Private;79;0;0;0;0;0;0;0;0;4;50;0;42
0.525;451;22/06/2004;NA;Male;Other;CSP60;Private;79;0;0;0;0;0;0;0;0;4;50;0;42
0.083;324;01/01/2004;01/02/2004;Male;Other;CSP50;Private+trip to office;45;0;0;0;0;0;0;0;1;11;50;0;18
0.916;325;01/02/2004;NA;Male;Other;CSP50;Private+trip to office;45;0;0;0;0;0;0;0;1;11;50;0;18
0.129;320;01/01/2004;18/02/2004;Male;Other;CSP55;Professional;47;0;0;1;0;1;0;1;0;6;74;0;21
0.87;321;18/02/2004;NA;Male;Other;CSP55;Professional;47;0;102.59003021148;1;0;1;0;1;0;6;70;1;21
0.031;561;20/04/2004;01/05/2004;Male;Other;CSP60;Private;71;0;0;1;0;0;1;0;0;2;50;0;25
0.666;562;01/05/2004;NA;Male;Other;CSP60;Private;71;0;0;1;0;0;1;0;0;2;50;0;25
0.467;125;13/07/2004;NA;Male;Other;CSP55;Private+trip to office;28;0;0;0;0;0;0;2;0;8;60;0;18
0.132;596;01/01/2004;19/02/2004;Male;Other;CSP60;Private;69;0;0;0;0;0;0;3;0;4;50;0;20
0.867;597;19/02/2004;NA;Male;Other;CSP60;Private;69;0;0;0;0;0;0;3;0;4;50;0;20
0.386;97;29/04/2004;18/09/2004;Male;Alone;CSP50;Private+trip to office;26;0;0;0;0;0;0;1;0;7;80;0;18
0.286;102;18/09/2004;NA;Male;Alone;CSP50;Private+trip to office;26;0;0;0;0;0;0;1;0;7;80;0;18
0.5;105;01/01/2004;01/07/2004;Female;Other;CSP50;Private;27;0;0;0;1;0;0;1;0;10;76;0;19
0.499;111;01/07/2004;NA;Female;Other;CSP50;Private;28;0;0;0;1;0;0;1;0;10;72;0;19
0.639;321;11/05/2004;NA;Female;Other;CSP50;Private+trip to office;49;0;0;1;0;0;0;1;0;7;50;0;23
0.381;413;14/08/2004;NA;Female;Other;CSP50;Private+trip to office;53;1;0;0;0;0;0;1;0;7;50;0;19
0.117;601;19/11/2004;NA;Male;Other;CSP60;Private;78;0;0;0;0;0;0;0;0;7;50;0;28
0.329;262;01/01/2004;30/04/2004;Male;Other;CSP55;Private+trip to office;43;0;0;0;0;0;0;1;0;9;50;0;22
0.67;265;30/04/2004;NA;Male;Other;CSP55;Private+trip to office;44;0;0;0;0;0;0;1;0;9;50;0;22
0.083;302;01/01/2004;01/02/2004;Female;Other;CSP50;Private+trip to office;43;0;0;0;0;0;0;0;0;10;53;0;18
0.916;303;01/02/2004;NA;Female;Other;CSP50;Private+trip to office;43;0;766.367673716012;0;0;0;0;0;0;10;50;1;18
0.11;190;01/01/2004;11/02/2004;Female;Other;CSP66;Professional run;35;0;0;0;0;0;1;1;0;11;84;0;20
0.177;191;11/02/2004;15/04/2004;Female;Other;CSP66;Professional run;35;0;0;0;0;0;1;1;0;11;84;0;20
0.711;193;15/04/2004;NA;Female;Other;CSP66;Professional run;35;0;0;0;0;0;1;1;0;11;78;0;19
0.17;52;30/01/2004;01/04/2004;Female;Other;CSP50;Private+trip to office;26;0;0;0;0;0;0;0;0;10;80;0;22
0.749;55;01/04/2004;NA;Female;Other;CSP50;Private+trip to office;26;0;0;0;0;0;0;0;2;10;80;0;22
0.25;206;01/01/2004;01/04/2004;Male;Other;CSP50;Private;35;0;0;1;0;0;0;0;0;7;100;0;18
0.749;209;01/04/2004;NA;Male;Other;CSP50;Private;35;0;0;1;0;0;0;0;0;7;95;0;18
0.038;132;02/02/2004;16/02/2004;Male;Other;CSP50;Private+trip to office;29;0;0;0;0;0;0;0;0;10;85;0;18
0.258;132;16/02/2004;19/05/2004;Male;Other;CSP50;Private+trip to office;29;0;0;0;0;0;0;0;0;10;85;0;18
0.25;494;01/01/2004;01/04/2004;Male;Other;CSP60;Private;74;0;0;0;0;0;0;2;0;10;50;0;33
0.749;497;01/04/2004;NA;Male;Other;CSP60;Private;75;0;0;0;0;0;0;2;0;10;50;0;34
0.497;282;02/07/2004;NA;Female;Other;CSP50;Private;49;0;0;1;1;0;0;2;0;7;50;0;26
0.02;204;24/12/2004;NA;Male;Other;CSP50;Private+trip to office;35;0;0;0;1;0;0;0;0;10;57;0;18
0.25;340;01/01/2004;01/04/2004;Female;Other;CSP50;Professional;50;0;0;0;1;0;0;0;0;3;50;0;22
0.749;343;01/04/2004;NA;Female;Other;CSP50;Professional;50;0;0;0;1;0;0;0;0;3;50;0;22
0.149;349;01/01/2004;25/02/2004;Male;Other;CSP50;Professional run;47;0;0;1;0;0;0;0;0;7;60;0;18
0.305;350;25/02/2004;15/06/2004;Male;Other;CSP50;Professional run;47;0;0;1;0;0;0;0;0;7;55;0;18
0.744;394;03/04/2004;NA;Female;Other;CSP50;Private+trip to office;54;0;923.439879154078;2;1;0;0;0;1;7;69;1;22
0.499;605;01/07/2004;NA;Male;Other;CSP60;Private;70;1;0;0;0;0;0;0;0;6;50;0;20
0.166;196;01/01/2004;01/03/2004;Male;Other;CSP50;Professional;34;0;0;0;0;0;0;0;1;6;50;0;18
0.833;198;01/03/2004;NA;Male;Other;CSP50;Professional;34;0;0;0;0;0;0;0;1;6;50;0;18
0.142;350;19/07/2004;10/09/2004;Female;Other;CSP1;Private+trip to office;53;0;0;1;0;0;0;0;0;10;55;0;24
0.308;352;10/09/2004;NA;Female;Other;CSP1;Private+trip to office;53;0;0;1;0;0;0;0;0;10;52;0;24
0.183;504;01/01/2004;07/03/2004;Male;Other;CSP60;Private;60;1;0;0;0;0;0;0;0;7;50;0;18
0.816;506;07/03/2004;NA;Male;Other;CSP60;Private;61;1;0;0;0;0;0;0;0;7;50;0;19
0.863;410;01/01/2004;12/11/2004;Male;Other;CSP55;Private+trip to office;52;0;0;0;0;0;0;0;0;10;50;0;18
0.753;245;30/03/2004;NA;Female;Other;CSP50;Private+trip to office;38;0;0;0;0;0;0;1;0;6;50;0;18
0.116;341;04/06/2004;16/07/2004;Male;Other;CSP50;Private+trip to office;47;0;0;1;1;0;0;0;0;10;63;0;19
0.458;342;16/07/2004;NA;Male;Other;CSP50;Private+trip to office;47;0;0;1;1;0;0;0;0;10;63;0;19
0.044;209;15/12/2004;NA;Male;Alone;CSP50;Private+trip to office;35;0;0;0;0;0;0;0;0;4;50;0;18
0.166;47;01/01/2004;01/03/2004;Male;Other;CSP50;Private;22;0;0;0;1;0;0;0;1;11;85;0;19
0.833;49;01/03/2004;NA;Male;Other;CSP50;Private;23;0;485.355589123867;0;1;0;0;0;1;11;80;1;19
0.842;334;28/02/2004;NA;Male;Other;CSP46;Professional;47;0;0;1;2;0;0;1;0;9;55;0;20
0.166;395;01/01/2004;01/03/2004;Male;Alone;CSP50;Private+trip to office;51;0;0;0;0;0;0;0;2;11;62;0;19
0.833;397;01/03/2004;NA;Male;Alone;CSP50;Private+trip to office;51;0;0;0;0;0;0;0;2;11;58;0;18
0.166;282;01/01/2004;01/03/2004;Male;Other;CSP50;Private+trip to office;56;0;0;0;0;0;0;0;0;8;72;0;33
0.479;284;01/03/2004;24/08/2004;Male;Other;CSP50;Private+trip to office;56;0;416.133534743202;0;0;0;0;0;0;8;68;1;33
0.979;313;01/01/2004;24/12/2004;Male;Other;CSP66;Professional;44;0;0;0;0;1;1;1;1;9;50;0;18
0.166;510;01/01/2004;01/03/2004;Male;Other;CSP60;Private;64;0;0;0;0;0;0;0;0;5;50;0;22
0.833;512;01/03/2004;NA;Male;Other;CSP60;Private;64;0;0;0;0;0;0;0;0;5;50;0;22
0.166;73;01/01/2004;01/03/2004;Female;Other;CSP50;Private+trip to office;26;0;0;0;0;0;0;2;0;10;85;0;20
0.833;75;01/03/2004;NA;Female;Other;CSP50;Private+trip to office;26;0;0;0;0;0;0;2;0;10;80;0;20
1;225;01/01/2004;NA;Male;Other;CSP50;Private+trip to office;37;0;0;1;0;0;0;2;1;8;56;0;19
0.871;491;01/01/2004;15/11/2004;Female;Other;CSP60;Private;65;1;0;0;0;0;0;0;0;9;50;0;25
0.207;130;01/01/2004;16/03/2004;Female;Other;CSP50;Private;29;0;0;1;0;0;0;0;3;7;112;0;19
0.118;132;16/03/2004;29/04/2004;Female;Other;CSP50;Private;30;0;0;1;0;0;0;0;3;7;100;0;19
0.673;133;29/04/2004;NA;Female;Other;CSP50;Private;30;0;447.038972809668;1;0;0;0;0;3;6;100;1;19
0.177;252;01/01/2004;05/03/2004;Male;Alone;CSP50;Private+trip to office;39;0;0;0;0;0;0;1;4;8;50;0;18
0.822;254;05/03/2004;NA;Male;Alone;CSP50;Private+trip to office;39;0;0;0;0;0;0;1;4;8;50;0;18
0.181;232;26/01/2004;01/04/2004;Female;Alone;CSP55;Private+trip to office;38;0;0;0;1;0;0;0;0;10;50;0;19
0.749;235;01/04/2004;NA;Female;Alone;CSP55;Private+trip to office;38;0;0;0;1;0;0;0;0;10;50;0;19
0.508;609;01/01/2004;04/07/2004;Male;Other;CSP60;Private;76;1;0;1;0;0;0;0;0;11;50;0;26
0.039;292;17/12/2004;NA;Male;Other;CSP50;Private+trip to office;43;0;0;0;0;0;0;0;0;10;61;0;19
0.372;142;17/02/2004;01/07/2004;Male;Other;CSP50;Private+trip to office;31;0;0;0;0;0;0;0;0;7;76;0;20
0.155;151;05/11/2004;NA;Male;Other;CSP50;Private+trip to office;32;0;0;0;0;0;0;0;0;7;76;0;20
0.15;147;09/07/2004;03/09/2004;Male;Other;CSP50;Private+trip to office;32;0;0;0;0;0;0;0;0;7;76;0;20
0.172;149;03/09/2004;05/11/2004;Male;Other;CSP50;Private+trip to office;32;0;0;0;0;0;0;0;0;7;76;0;20
0.002;94;06/02/2004;07/02/2004;Male;Alone;CSP50;Private+trip to office;28;0;0;0;0;0;1;0;2;9;80;0;21
0.9;94;07/02/2004;NA;Male;Alone;CSP50;Private+trip to office;28;0;0;0;0;0;1;0;2;9;80;0;21
0.25;284;01/01/2004;01/04/2004;Female;Other;CSP50;Private+trip to office;44;0;0;1;0;1;0;1;1;10;50;0;21
0.749;287;01/04/2004;NA;Female;Other;CSP50;Private+trip to office;44;0;0;1;0;1;0;1;1;10;50;0;21
0.191;362;01/01/2004;10/03/2004;Female;Other;CSP1;Professional;49;0;0;1;0;0;1;0;0;11;62;0;19
0.808;364;10/03/2004;NA;Female;Other;CSP1;Professional;50;0;0;1;0;0;1;0;0;11;62;0;20
0.784;243;19/03/2004;NA;Male;Other;CSP55;Private+trip to office;39;0;0;0;0;0;0;0;0;10;80;0;19
0.505;363;01/01/2004;03/07/2004;Female;Other;CSP50;Private+trip to office;48;0;0;0;0;0;1;0;0;10;50;0;18
0.697;253;20/04/2004;NA;Male;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;1;5;57;0;18
0.25;314;01/01/2004;01/04/2004;Female;Other;CSP50;Private+trip to office;47;0;0;0;0;0;0;1;0;5;50;0;21
0.749;317;01/04/2004;NA;Female;Other;CSP50;Private+trip to office;47;0;0;0;0;0;0;1;0;5;50;0;21
0.207;428;01/01/2004;16/03/2004;Male;Other;CSP50;Private+trip to office;56;0;0;1;0;0;0;3;0;8;50;0;21
0.625;430;16/03/2004;01/11/2004;Male;Other;CSP50;Private+trip to office;56;0;0;1;0;0;0;3;0;8;50;0;21
0.166;438;01/11/2004;NA;Male;Other;CSP50;Private+trip to office;57;0;0;1;0;0;0;3;0;8;50;0;21
0.842;54;28/02/2004;NA;Female;Alone;CSP50;Private+trip to office;23;0;0;0;0;0;0;0;0;7;80;0;19
0.191;182;07/07/2004;16/09/2004;Female;Other;CSP50;Private+trip to office;37;0;0;0;0;0;0;0;0;10;60;0;22
0.292;184;16/09/2004;NA;Female;Other;CSP50;Private+trip to office;37;0;0;0;0;0;0;0;0;10;57;0;22
0.35;415;25/08/2004;NA;Female;Other;CSP50;Private+trip to office;54;0;0;1;0;1;0;0;1;11;50;0;20
0.292;323;16/09/2004;NA;Male;Other;CSP50;Private+trip to office;44;1;0;0;0;0;0;0;0;7;50;0;18
0.833;216;01/01/2004;01/11/2004;Female;Other;CSP50;Professional;36;0;0;0;0;1;2;2;2;7;50;0;18
0.428;229;27/05/2004;01/11/2004;Male;Other;CSP50;Private+trip to office;38;0;0;0;0;0;0;2;0;5;50;0;19
0.05;482;13/10/2004;01/11/2004;Male;Other;CSP50;Private;59;0;0;0;0;0;0;0;0;8;50;0;19
0.166;483;01/11/2004;NA;Male;Other;CSP50;Private;59;0;0;0;0;0;0;0;0;8;50;0;19
0.3;478;25/06/2004;13/10/2004;Male;Other;CSP50;Private;59;0;0;0;0;0;0;0;0;8;50;0;20
0.25;205;01/01/2004;01/04/2004;Male;Other;CSP55;Private+trip to office;35;0;0;0;0;0;0;2;0;5;72;0;18
0.749;208;01/04/2004;NA;Male;Other;CSP55;Private+trip to office;35;0;0;0;0;0;0;2;0;5;68;0;18
0.489;435;05/07/2004;NA;Female;Other;CSP50;Private+trip to office;59;1;0;0;0;0;0;0;0;7;50;0;23
1;353;01/01/2004;NA;Male;Other;CSP50;Private+trip to office;52;0;0;0;1;0;0;0;2;10;50;0;23
0.166;296;01/01/2004;01/03/2004;Male;Other;CSP55;Private;42;0;0;0;0;0;0;0;0;8;50;0;18
0.833;298;01/03/2004;NA;Male;Other;CSP55;Private;43;0;0;0;0;0;0;0;0;8;50;0;19
0.166;270;01/01/2004;01/03/2004;Male;Alone;CSP46;Professional;42;0;0;0;1;0;0;1;0;4;50;0;20
0.166;490;01/01/2004;01/03/2004;Male;Other;CSP1;Professional;59;0;0;1;0;0;0;0;0;8;64;0;19
0.833;492;01/03/2004;NA;Male;Other;CSP1;Professional;59;0;0;1;0;0;0;0;0;8;60;0;18
0.166;230;01/01/2004;01/03/2004;Female;Other;CSP50;Private;38;0;0;0;0;0;0;0;0;6;50;0;19
0.106;516;23/11/2004;NA;Male;Other;CSP60;Private;61;0;0;0;0;1;0;0;0;6;50;0;18
0.166;172;01/01/2004;01/03/2004;Male;Alone;CSP50;Professional run;32;0;0;1;0;0;0;1;2;11;87;0;18
0.833;174;01/03/2004;NA;Male;Alone;CSP50;Professional run;32;0;154.008761329305;1;0;0;0;1;2;11;80;1;18
0.728;470;09/04/2004;NA;Male;Other;CSP50;Professional;57;0;0;0;1;0;0;0;1;9;50;0;18
0.347;400;01/01/2004;06/05/2004;Male;Other;CSP46;Professional;51;0;0;1;0;1;0;1;1;11;50;0;18
0.75;290;01/01/2004;01/10/2004;Male;Other;CSP50;Private+trip to office;42;0;0;0;1;0;0;0;0;10;50;0;18
0.217;596;13/10/2004;NA;Male;Other;CSP60;Private;74;0;0;0;0;0;0;0;0;9;50;0;25
0.213;433;01/01/2004;18/03/2004;Female;Other;CSP55;Private;55;0;0;0;1;0;0;0;0;7;50;0;19
0.397;506;30/06/2004;23/11/2004;Male;Other;CSP50;Private+trip to office;60;0;0;0;0;0;0;0;0;2;50;0;18
0.106;511;23/11/2004;NA;Male;Other;CSP60;Private;61;0;0;0;0;0;0;0;0;2;50;0;19
0.253;579;30/09/2004;NA;Female;Other;CSP60;Private;66;0;0;0;1;0;0;0;0;9;50;0;18
0.21;131;01/01/2004;17/03/2004;Female;Alone;CSP55;Private+trip to office;29;0;0;0;1;0;0;0;0;7;85;0;19
0.25;298;01/01/2004;01/04/2004;Male;Other;CSP48;Professional;55;0;0;1;0;0;0;0;0;7;50;0;31
0.749;301;01/04/2004;NA;Male;Other;CSP48;Professional;55;0;0;1;0;0;0;0;0;7;50;0;30
0.321;300;01/01/2004;27/04/2004;Female;Other;CSP50;Private+trip to office;45;0;-896.705438066465;1;1;0;0;0;0;8;50;0;20
0.25;66;01/01/2004;01/04/2004;Female;Alone;CSP50;Private+trip to office;23;0;0;0;1;0;2;0;0;7;90;0;18
0.749;69;01/04/2004;NA;Female;Alone;CSP50;Private+trip to office;24;0;0;0;1;0;2;0;0;7;85;0;19
0.25;108;01/01/2004;01/04/2004;Male;Alone;CSP50;Private+trip to office;27;0;0;0;2;0;0;0;1;10;85;0;18
0.749;111;01/04/2004;NA;Male;Alone;CSP50;Private+trip to office;27;0;-901.500906344411;0;2;0;0;0;1;10;80;0;18
0.558;423;26/03/2004;17/10/2004;Male;Alone;CSP55;Private+trip to office;54;0;0;0;0;0;0;0;0;10;50;0;19
0.206;430;17/10/2004;NA;Male;Alone;CSP55;Private+trip to office;55;0;0;0;0;0;0;0;0;10;50;0;20
0.374;539;08/06/2004;23/10/2004;Male;Other;CSP46;Professional;70;0;0;0;0;0;0;0;0;7;50;0;26
0.189;543;23/10/2004;NA;Male;Other;CSP46;Professional;70;0;0;0;0;0;0;0;0;7;50;0;25
0.142;179;10/01/2004;01/03/2004;Male;Other;CSP50;Private+trip to office;33;0;0;0;0;0;0;0;0;7;80;0;19
0.833;181;01/03/2004;NA;Male;Other;CSP50;Private+trip to office;33;0;0;0;0;0;0;0;0;7;76;0;18
0.334;277;31/08/2004;NA;Male;Other;CSP46;Professional;41;0;0;0;1;0;0;3;0;6;72;0;18
0.173;203;29/10/2004;NA;Female;Other;CSP50;Private+trip to office;35;0;0;0;1;0;0;0;0;9;72;0;19
0.25;274;01/01/2004;01/04/2004;Female;Other;CSP55;Private+trip to office;41;0;0;1;0;1;0;1;0;5;50;0;19
0.166;380;01/01/2004;01/03/2004;Male;Other;CSP50;Private+trip to office;50;0;0;0;0;0;0;0;0;7;50;0;19
0.211;269;15/10/2004;NA;Male;Other;CSP42;Professional run;40;0;0;1;0;0;0;2;0;3;60;0;18
1;240;01/01/2004;NA;Male;Other;CSP42;Professional run;38;0;1650.3833836858;0;0;0;0;0;0;5;50;1;18
0.764;480;26/03/2004;NA;Male;Other;CSP60;Private;81;0;0;0;0;0;0;0;0;5;50;0;41
0.253;105;30/09/2004;NA;Female;Alone;CSP50;Private+trip to office;27;0;0;2;0;0;0;1;0;7;95;0;19
0.25;234;01/01/2004;01/04/2004;Female;Other;CSP55;Private+trip to office;37;0;0;0;0;0;0;0;0;10;50;0;18
0.749;237;01/04/2004;NA;Female;Other;CSP55;Private+trip to office;38;0;0;0;0;0;0;0;0;10;50;0;19
0.5;404;01/01/2004;01/07/2004;Female;Other;CSP50;Private+trip to office;53;0;0;0;0;0;0;0;0;5;50;0;20
0.002;410;01/07/2004;02/07/2004;Female;Other;CSP50;Private+trip to office;53;0;0;0;0;0;0;0;0;5;50;0;19
0.497;410;02/07/2004;NA;Female;Other;CSP50;Private+trip to office;53;0;0;0;0;0;0;0;0;5;50;0;19
0.25;398;01/01/2004;01/04/2004;Female;Other;CSP55;Private+trip to office;51;0;0;1;0;0;0;0;0;7;50;0;18
0.749;401;01/04/2004;NA;Female;Other;CSP55;Private+trip to office;51;0;0;1;0;0;0;0;0;7;50;0;18
0.25;96;01/01/2004;01/04/2004;Male;Alone;CSP50;Private+trip to office;30;0;0;0;0;0;0;0;0;7;68;0;22
0.749;99;01/04/2004;NA;Male;Alone;CSP50;Private+trip to office;30;0;0;0;0;0;0;0;0;7;64;0;22
0.166;622;01/01/2004;01/03/2004;Female;Other;CSP60;Private;80;1;0;1;0;1;0;0;0;9;62;0;29
0.833;624;01/03/2004;NA;Female;Other;CSP60;Private;80;1;0;1;0;1;0;0;0;9;58;0;28
0.25;147;01/01/2004;01/04/2004;Female;Alone;CSP50;Private+trip to office;35;0;474.374320241692;0;1;0;0;0;0;10;72;1;23
0.749;150;01/04/2004;NA;Female;Alone;CSP50;Private+trip to office;35;0;0;0;1;0;0;1;0;10;68;0;23
0.695;318;21/04/2004;NA;Male;Other;CSP50;Professional;45;0;0;0;0;0;0;0;0;10;50;0;19
0.147;301;30/08/2004;23/10/2004;Female;Other;CSP50;Private+trip to office;43;1;0;0;1;0;0;0;0;9;50;0;18
0.189;303;23/10/2004;NA;Female;Other;CSP50;Private+trip to office;43;1;0;0;1;0;0;0;0;9;50;0;18
0.189;331;23/10/2004;NA;Female;Other;CSP50;Private;46;0;0;0;0;0;0;0;0;7;50;0;19
0.25;211;01/01/2004;01/04/2004;Male;Other;CSP50;Professional;35;0;0;0;1;0;0;0;0;4;50;0;18
0.749;214;01/04/2004;NA;Male;Other;CSP50;Professional;35;0;0;0;1;0;0;0;0;4;50;0;18
0.413;268;02/08/2004;NA;Female;Alone;CSP55;Private+trip to office;41;0;0;1;0;0;0;2;0;7;80;0;19
0.012;132;27/03/2004;01/04/2004;Male;Other;CSP50;Private+trip to office;29;0;0;1;0;0;0;2;0;10;95;0;18
0.25;140;01/01/2004;01/04/2004;Male;Other;CSP50;Private+trip to office;49;0;0;0;0;0;0;0;0;7;57;0;38
0.749;143;01/04/2004;NA;Male;Other;CSP50;Private+trip to office;49;0;0;0;0;0;0;0;0;7;54;0;38
0.681;208;31/03/2004;06/12/2004;Female;Alone;CSP55;Private+trip to office;39;0;0;0;0;0;1;0;0;8;50;0;22
0.315;297;01/01/2004;25/04/2004;Male;Other;CSP50;Private+trip to office;53;0;0;0;0;0;0;0;0;10;50;0;29
0.684;300;25/04/2004;NA;Male;Other;CSP50;Private+trip to office;53;0;0;0;0;0;0;0;0;10;50;0;28
0.736;544;06/04/2004;NA;Male;Other;CSP60;Private;64;0;0;0;0;0;0;1;0;2;50;0;19
0.002;544;05/04/2004;06/04/2004;Male;Other;CSP60;Private;64;0;0;0;0;0;0;1;0;2;50;0;19
0.25;217;01/01/2004;01/04/2004;Male;Other;CSP55;Private+trip to office;36;0;0;0;0;0;0;0;0;9;63;0;18
0.25;143;01/01/2004;01/04/2004;Male;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;10;57;0;28
0.25;170;01/01/2004;01/04/2004;Male;Other;CSP50;Private+trip to office;32;0;-151.581570996979;0;1;0;0;0;0;9;51;0;18
0.493;310;01/01/2004;29/06/2004;Male;Other;CSP42;Professional run;44;0;0;0;0;0;1;0;0;9;50;0;19
0.75;460;01/01/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;57;0;0;0;0;0;0;1;0;6;50;0;19
